CONTROL,SHIPMONTH,WEIGHT,WGTADJ,REGION,SECTIONS,STATUS,PRICE,SQFT,BEDROOMS,TITLED,LOCATION,FOUNDATION,SECURED,JSTATUS,JPRICE,JSQFT,JBEDROOM,JTITLE,JLOCATION,JFOUNDATION,JSECURED
18070391,201807,23.9286,1.0756,3,2,1,89000,1300,3,9,9,9,9,I,I,I,I,9,9,9,9
18070392,201807,23.9286,1.0756,3,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18070393,201807,23.9286,1.0756,3,2,1,48900,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18070394,201807,23.9286,1.0756,3,2,1,99000,1600,3,9,9,9,9,I,I,I,I,9,9,9,9
18070395,201807,23.9286,1.0756,3,2,1,74000,1700,3,9,9,9,9,R,R,R,R,9,9,9,9
18070396,201807,6.168200000000001,1.0756,2,2,1,84000,1600,3,9,9,9,9,R,R,R,R,9,9,9,9
18070397,201807,4.8833,1.0756,1,2,1,162000,1500,1,9,9,9,9,R,R,R,R,9,9,9,9
18070398,201807,4.8833,1.0756,1,2,1,90000,1000,3,9,9,9,9,R,R,R,R,9,9,9,9
18070399,201807,23.9286,1.0756,3,2,1,100000,2100,3,9,9,9,9,R,R,R,R,9,9,9,9
18070400,201807,6.168200000000001,1.0756,2,2,1,139000,2400,3,9,9,9,9,I,I,I,I,9,9,9,9
18070401,201807,7.4684,1.0756,4,2,1,131000,1800,3,9,9,9,9,R,R,R,R,9,9,9,9
18070402,201807,23.9286,1.0756,5,2,3,9,9,9,9,9,9,9,I,9,9,9,9,9,9,9
18070403,201807,7.4684,1.0756,5,2,3,9,9,9,9,9,9,9,I,9,9,9,9,9,9,9
18070404,201807,23.9286,1.0756,5,2,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18070405,201807,7.4684,1.0756,5,2,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18080001,201808,63.25,1.0767,3,1,2,79000,840,1,3,3,2,1,R,R,R,R,R,R,R,R
18080002,201808,63.25,1.0767,3,1,2,67000,1400,3,3,3,3,1,I,I,I,I,I,I,I,I
18080003,201808,21.968400000000003,1.0767,4,1,2,75000,670,1,2,1,3,1,R,R,R,R,R,R,R,R
18080004,201808,21.968400000000003,1.0767,4,1,2,28400,650,1,3,1,2,1,R,R,R,R,R,R,R,R
18080005,201808,21.968400000000003,1.0767,4,1,2,49000,840,3,1,1,3,1,I,I,I,I,I,I,I,I
18080006,201808,13.9,1.0767,1,1,2,59000,1100,1,2,1,2,9,R,I,R,R,R,R,R,R
18080007,201808,13.9,1.0767,1,1,2,100000,920,1,1,1,3,9,R,R,R,R,R,R,R,R
18080008,201808,63.25,1.0767,3,1,2,79000,680,1,2,1,3,1,R,R,R,R,R,R,R,R
18080009,201808,63.25,1.0767,3,1,2,40000,910,1,2,3,3,1,R,R,R,R,R,R,R,R
18080010,201808,15.727300000000001,1.0767,2,1,2,59000,1200,3,2,1,3,9,R,R,R,R,R,R,R,R
18080011,201808,15.727300000000001,1.0767,2,1,2,39500,920,3,2,1,3,9,R,R,R,R,R,R,R,R
18080012,201808,15.727300000000001,1.0767,2,1,2,53000,960,1,2,1,3,9,I,I,I,I,I,I,I,I
18080013,201808,15.727300000000001,1.0767,2,1,2,73000,1300,3,3,1,3,9,I,I,I,I,I,I,I,I
18080014,201808,21.968400000000003,1.0767,2,1,2,65000,1300,3,3,3,3,9,R,R,R,R,R,R,R,R
18080015,201808,15.727300000000001,1.0767,2,1,2,55000,1000,3,2,1,3,9,R,I,R,R,R,R,R,R
18080016,201808,63.25,1.0767,3,1,2,32300,920,3,2,3,3,1,R,R,R,R,R,R,R,R
18080017,201808,15.727300000000001,1.0767,2,1,2,57000,1100,3,3,1,3,9,I,I,I,I,I,I,I,I
18080018,201808,15.727300000000001,1.0767,2,1,2,46000,710,1,1,1,3,9,R,R,R,R,R,R,R,R
18080019,201808,21.968400000000003,1.0767,2,1,2,62000,1200,3,2,1,3,9,R,R,R,R,R,R,R,R
18080020,201808,15.727300000000001,1.0767,2,1,2,53000,1100,3,2,1,2,9,R,R,R,R,R,R,R,R
18080021,201808,15.727300000000001,1.0767,2,1,2,62000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18080022,201808,15.727300000000001,1.0767,2,1,2,60000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18080023,201808,15.727300000000001,1.0767,2,1,2,53000,1100,3,2,1,2,9,R,R,R,R,R,R,R,R
18080024,201808,15.727300000000001,1.0767,2,1,2,42000,830,1,2,3,3,9,R,R,R,R,R,R,R,R
18080025,201808,21.968400000000003,1.0767,4,1,2,60000,1100,3,1,1,3,1,R,R,R,R,R,R,R,R
18080026,201808,15.727300000000001,1.0767,2,1,2,60000,1300,3,2,1,2,9,R,R,R,R,R,R,R,R
18080027,201808,21.968400000000003,1.0767,4,1,2,51000,1200,1,2,3,3,1,R,R,R,R,R,R,R,R
18080028,201808,13.9,1.0767,1,1,2,62000,1200,1,2,3,3,9,I,I,I,I,I,I,I,I
18080029,201808,13.9,1.0767,1,1,2,59000,1200,3,2,3,2,9,R,R,R,R,R,R,R,R
18080030,201808,13.9,1.0767,1,1,2,53000,950,1,2,1,3,9,I,I,I,I,I,I,I,I
18080031,201808,13.9,1.0767,1,1,2,57000,1100,3,3,1,3,9,I,I,I,I,I,I,I,I
18080032,201808,63.25,1.0767,3,1,2,44200,920,3,2,3,3,1,R,R,R,R,R,R,R,R
18080033,201808,15.727300000000001,1.0767,2,1,2,53000,960,1,3,3,2,9,I,I,I,I,I,I,I,I
18080034,201808,15.727300000000001,1.0767,2,1,2,9,710,1,2,1,3,9,R,9,I,I,I,R,I,I
18080035,201808,15.727300000000001,1.0767,2,1,2,47100,710,1,2,3,2,9,I,I,I,I,I,I,I,I
18080036,201808,15.727300000000001,1.0767,2,1,2,73000,960,1,1,3,3,9,R,R,R,R,R,R,R,R
18080037,201808,15.727300000000001,1.0767,2,1,2,42400,900,1,2,3,3,9,R,R,R,R,R,R,R,R
18080038,201808,15.727300000000001,1.0767,2,1,2,52000,920,3,2,3,3,9,I,I,I,I,I,I,I,I
18080039,201808,15.727300000000001,1.0767,2,1,2,51000,900,1,1,3,3,9,I,I,I,I,I,I,I,I
18080040,201808,13.9,1.0767,1,1,2,26400,480,1,2,3,3,9,R,R,R,R,R,R,R,R
18080041,201808,13.9,1.0767,1,1,2,58000,480,1,2,3,3,9,R,R,R,R,R,R,R,R
18080042,201808,13.9,1.0767,1,1,2,33100,480,1,1,1,3,9,R,I,I,I,I,R,I,I
18080043,201808,13.9,1.0767,1,1,2,64000,1200,3,2,1,3,9,I,I,I,I,I,I,I,I
18080044,201808,13.9,1.0767,1,1,2,64000,1200,1,2,1,3,9,R,I,I,I,I,I,I,I
18080045,201808,13.9,1.0767,1,1,2,100000,960,1,2,1,3,9,R,R,R,R,R,R,R,R
18080046,201808,13.9,1.0767,1,1,2,52000,1200,1,2,3,3,9,R,R,R,R,R,R,R,R
18080047,201808,63.25,1.0767,3,1,2,47100,680,1,2,3,2,1,I,I,I,I,I,I,I,I
18080048,201808,63.25,1.0767,3,1,2,64000,1300,3,2,3,3,1,I,I,I,I,I,I,I,I
18080049,201808,63.25,1.0767,3,1,2,32900,680,1,2,3,3,1,R,R,R,R,R,R,R,R
18080050,201808,63.25,1.0767,3,1,2,65000,1400,3,2,3,3,1,R,R,R,R,R,R,R,R
18080051,201808,63.25,1.0767,3,1,2,79000,1400,3,2,1,3,1,R,R,R,R,R,R,R,R
18080052,201808,21.968400000000003,1.0767,4,1,2,64000,1200,3,2,1,1,9,I,I,I,I,I,I,I,I
18080053,201808,13.9,1.0767,1,1,2,49800,730,1,2,3,1,9,R,R,R,R,R,R,R,R
18080054,201808,21.968400000000003,1.0767,4,1,2,58000,1100,3,2,3,1,9,I,I,I,I,I,I,I,I
18080055,201808,15.727300000000001,1.0767,2,1,2,62000,1200,3,1,3,1,9,I,I,I,I,I,I,I,I
18080056,201808,15.727300000000001,1.0767,2,1,2,29400,960,1,1,3,1,9,R,R,R,R,R,R,R,R
18080057,201808,13.9,1.0767,1,1,2,65000,1200,1,2,1,1,9,R,R,R,R,R,R,R,R
18080058,201808,13.9,1.0767,1,1,2,47100,780,1,2,1,1,9,I,I,I,I,I,I,I,I
18080059,201808,13.9,1.0767,1,1,2,9,960,1,1,1,1,9,R,9,I,I,I,R,R,R
18080060,201808,13.9,1.0767,1,1,2,53000,950,1,2,1,1,9,R,I,I,I,I,I,I,R
18080061,201808,63.25,1.0767,3,1,2,61000,1200,1,2,3,1,9,R,R,R,R,R,R,R,R
18080062,201808,15.727300000000001,1.0767,2,1,2,57000,1100,1,1,3,1,9,I,I,I,I,I,I,I,I
18080063,201808,15.727300000000001,1.0767,2,1,2,57000,1100,3,1,3,1,9,I,I,I,I,I,I,I,I
18080064,201808,15.727300000000001,1.0767,2,1,2,49500,1200,3,2,1,1,9,R,R,R,R,R,R,R,R
18080065,201808,13.9,1.0767,1,1,2,51000,780,1,2,3,1,9,R,R,R,R,R,R,R,R
18080066,201808,13.9,1.0767,1,1,2,37700,480,1,2,1,1,9,I,I,I,I,I,I,I,I
18080067,201808,63.25,1.0767,3,1,2,35800,920,3,2,3,1,9,R,R,R,R,R,R,R,R
18080068,201808,15.727300000000001,1.0767,2,1,2,73000,1200,1,2,1,1,9,R,R,R,R,R,R,R,R
18080069,201808,15.727300000000001,1.0767,2,1,2,53000,960,1,2,3,1,9,I,I,I,I,I,I,I,I
18080070,201808,21.968400000000003,1.0767,4,1,1,58000,1100,3,9,9,9,9,I,I,I,I,9,9,9,9
18080071,201808,63.25,1.0767,3,1,1,60000,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18080072,201808,63.25,1.0767,3,1,1,49000,840,1,9,9,9,9,I,I,I,I,9,9,9,9
18080073,201808,63.25,1.0767,3,1,1,36500,680,1,9,9,9,9,I,I,I,I,9,9,9,9
18080074,201808,13.9,1.0767,1,1,1,49700,860,1,9,9,9,9,I,I,I,I,9,9,9,9
18080075,201808,63.25,1.0767,3,1,1,65000,1400,3,9,9,9,9,R,R,R,R,9,9,9,9
18080076,201808,21.968400000000003,1.0767,4,1,1,79000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080077,201808,63.25,1.0767,3,1,1,47100,680,1,9,9,9,9,R,I,R,R,9,9,9,9
18080078,201808,15.727300000000001,1.0767,2,1,1,52000,920,3,9,9,9,9,I,I,I,I,9,9,9,9
18080079,201808,63.25,1.0767,3,1,1,67000,1400,3,9,9,9,9,I,I,I,I,9,9,9,9
18080080,201808,63.25,1.0767,3,1,1,61000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080081,201808,21.968400000000003,1.0767,4,1,1,70000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080082,201808,63.25,1.0767,3,1,1,52000,920,3,9,9,9,9,I,I,I,I,9,9,9,9
18080083,201808,21.968400000000003,1.0767,4,1,1,57000,1100,3,9,9,9,9,R,I,I,I,9,9,9,9
18080084,201808,15.727300000000001,1.0767,2,1,1,56000,1000,3,9,9,9,9,I,I,I,I,9,9,9,9
18080085,201808,15.727300000000001,1.0767,2,1,1,62000,1200,1,9,9,9,9,I,I,I,I,9,9,9,9
18080086,201808,15.727300000000001,1.0767,2,1,1,39900,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18080087,201808,63.25,1.0767,3,1,1,60000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080088,201808,63.25,1.0767,3,1,1,60000,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18080089,201808,63.25,1.0767,3,1,1,64000,1400,3,9,9,9,9,R,R,R,R,9,9,9,9
18080090,201808,63.25,1.0767,3,1,1,62000,1200,3,9,9,9,9,I,I,I,I,9,9,9,9
18080091,201808,63.25,1.0767,3,1,1,60000,1200,3,9,9,9,9,I,I,I,I,9,9,9,9
18080092,201808,21.968400000000003,1.0767,4,1,1,48000,840,3,9,9,9,9,R,R,R,R,9,9,9,9
18080093,201808,63.25,1.0767,3,1,1,49900,1300,3,9,9,9,9,R,R,R,R,9,9,9,9
18080094,201808,63.25,1.0767,3,1,1,35000,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18080095,201808,63.25,1.0767,3,1,1,59000,1100,3,9,9,9,9,I,I,I,I,9,9,9,9
18080096,201808,21.968400000000003,1.0767,4,1,1,44900,780,3,9,9,9,9,R,R,R,R,9,9,9,9
18080097,201808,15.727300000000001,1.0767,2,1,1,62000,1200,3,9,9,9,9,I,I,I,I,9,9,9,9
18080098,201808,15.727300000000001,1.0767,2,1,1,62000,1100,1,9,9,9,9,R,R,R,R,9,9,9,9
18080099,201808,15.727300000000001,1.0767,2,1,1,58000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080100,201808,63.25,1.0767,3,1,1,59000,1100,3,9,9,9,9,I,I,I,I,9,9,9,9
18080101,201808,63.25,1.0767,3,1,1,44900,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080102,201808,15.727300000000001,1.0767,2,1,1,57000,1100,3,9,9,9,9,I,I,I,I,9,9,9,9
18080103,201808,15.727300000000001,1.0767,2,1,1,29400,710,1,9,9,9,9,R,R,R,R,9,9,9,9
18080104,201808,15.727300000000001,1.0767,2,1,1,29400,960,1,9,9,9,9,R,R,R,R,9,9,9,9
18080105,201808,13.9,1.0767,1,1,1,55000,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18080106,201808,63.25,1.0767,3,1,1,60000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080107,201808,13.9,1.0767,1,1,1,100000,860,1,9,9,9,9,R,R,R,R,9,9,9,9
18080108,201808,15.727300000000001,1.0767,2,1,1,49900,920,3,9,9,9,9,R,R,R,R,9,9,9,9
18080109,201808,15.727300000000001,1.0767,2,1,1,49900,1100,3,9,9,9,9,R,R,R,R,9,9,9,9
18080110,201808,15.727300000000001,1.0767,2,1,1,62000,1200,3,9,9,9,9,R,I,R,R,9,9,9,9
18080111,201808,21.968400000000003,1.0767,4,1,1,47100,780,3,9,9,9,9,I,I,I,I,9,9,9,9
18080112,201808,63.25,1.0767,3,1,1,55000,1200,3,9,9,9,9,R,R,R,R,9,9,9,9
18080113,201808,63.25,1.0767,3,1,1,27700,840,1,9,9,9,9,R,R,R,R,9,9,9,9
18080114,201808,15.727300000000001,1.0767,2,1,1,56000,1000,3,9,9,9,9,I,I,I,I,9,9,9,9
18080115,201808,63.25,1.0767,3,1,1,62000,1200,3,9,9,9,9,I,I,I,I,9,9,9,9
18080116,201808,63.25,1.0767,3,1,1,27700,680,1,9,9,9,9,R,R,R,R,9,9,9,9
18080117,201808,63.25,1.0767,5,1,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18080118,201808,63.25,1.0767,5,1,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18080119,201808,63.25,1.0767,5,1,3,9,9,9,9,9,9,9,R,9,9,9,9,9,9,9
18080120,201808,63.25,1.0767,5,1,3,9,9,9,9,9,9,9,I,9,9,9,9,9,9,9
18080121,201808,31.625,1.0417,3,2,2,81000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18080122,201808,31.625,1.0417,3,2,2,99000,2200,3,1,3,3,1,R,R,R,R,R,R,R,R
18080123,201808,31.625,1.0417,3,2,2,123000,2500,3,2,3,3,1,R,R,R,R,R,R,R,R
18080124,201808,7.3228,1.0417,5,3,2,200000,1800,3,1,1,3,1,R,R,R,R,R,R,R,R
18080125,201808,10.984200000000001,1.0417,4,2,2,167000,1700,3,2,3,3,1,R,R,R,R,R,R,R,R
18080126,201808,7.3228,1.0417,5,3,2,205000,2900,3,2,3,2,1,R,R,R,R,R,R,R,R
18080127,201808,10.984200000000001,1.0417,4,2,2,104000,1500,3,2,3,3,1,R,R,R,R,R,R,R,R
18080128,201808,10.984200000000001,1.0417,4,2,2,153000,1500,3,1,3,3,1,R,R,R,R,R,R,R,R
18080129,201808,10.984200000000001,1.0417,4,2,2,90000,1300,1,2,1,3,1,R,I,R,R,R,R,R,R
18080130,201808,10.984200000000001,1.0417,4,2,2,115000,1500,3,2,3,3,1,R,R,R,R,R,R,R,R
18080131,201808,10.984200000000001,1.0417,4,2,2,96000,1500,3,3,3,2,1,R,I,I,I,I,I,I,I
18080132,201808,31.625,1.0417,3,2,2,83000,1700,3,2,3,3,1,R,R,R,R,R,R,R,R
18080133,201808,31.625,1.0417,3,2,2,80000,2100,3,2,3,3,1,R,R,R,R,R,R,R,R
18080134,201808,31.625,1.0417,3,2,2,115000,2000,3,2,3,3,1,I,I,I,I,I,I,I,I
18080135,201808,10.984200000000001,1.0417,4,2,2,119000,1500,3,1,1,2,1,R,R,R,R,R,R,R,R
18080136,201808,10.984200000000001,1.0417,4,2,2,92000,1100,3,2,1,3,1,R,R,R,R,R,R,R,R
18080137,201808,10.984200000000001,1.0417,4,2,2,128000,1200,3,2,3,2,1,R,R,R,R,R,R,R,R
18080138,201808,10.984200000000001,1.0417,4,2,2,170000,1600,3,1,1,2,1,R,R,R,R,R,R,R,R
18080139,201808,10.984200000000001,1.0417,4,2,2,78000,970,3,2,1,2,1,R,R,R,R,R,R,R,R
18080140,201808,10.984200000000001,1.0417,4,2,2,109000,1500,1,1,1,2,1,R,R,R,R,R,R,R,R
18080141,201808,10.984200000000001,1.0417,4,2,2,58000,1100,1,2,1,3,1,R,R,R,R,R,R,R,R
18080142,201808,10.984200000000001,1.0417,4,2,2,99000,1600,1,2,1,2,1,I,I,I,I,I,I,I,I
18080143,201808,10.984200000000001,1.0417,4,2,2,98000,1500,1,2,1,3,3,I,I,I,I,I,I,I,I
18080144,201808,10.984200000000001,1.0417,4,2,2,238000,1700,3,2,1,3,1,R,R,R,R,R,R,R,R
18080145,201808,10.984200000000001,1.0417,4,2,2,81000,970,3,2,3,2,1,R,R,R,R,R,R,R,R
18080146,201808,10.984200000000001,1.0417,4,2,2,83000,1100,3,2,1,3,1,I,I,I,I,I,I,I,I
18080147,201808,10.984200000000001,1.0417,4,2,2,112000,1800,3,2,1,2,1,R,R,R,R,R,R,R,R
18080148,201808,6.95,1.0417,1,2,2,232000,1600,1,1,1,3,9,R,R,R,R,R,R,R,R
18080149,201808,6.95,1.0417,1,2,2,171000,1400,3,1,1,3,9,R,R,R,R,R,R,R,R
18080150,201808,6.95,1.0417,1,2,2,232000,1600,1,1,1,3,9,R,R,R,R,R,R,R,R
18080151,201808,31.625,1.0417,3,2,2,118000,2100,3,2,1,3,1,R,I,I,I,I,R,I,I
18080152,201808,31.625,1.0417,3,2,2,48900,1300,3,1,1,3,1,R,R,R,R,R,R,R,R
18080153,201808,31.625,1.0417,3,2,2,78000,1100,3,2,1,3,1,I,I,I,I,I,I,I,I
18080154,201808,31.625,1.0417,3,2,2,89000,1700,3,1,3,3,1,R,R,R,R,R,R,R,R
18080155,201808,31.625,1.0417,3,2,2,69000,1900,3,1,3,3,1,R,R,R,R,R,R,R,R
18080156,201808,31.625,1.0417,3,2,2,92000,1300,3,1,1,3,1,I,I,I,I,I,I,I,I
