SECTIONS,shipmonth,weight,status,region,TITLED,wgtadj,jstatus,jprice,jsqft,jbedroom,price,sqft,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured,controlid
2,201601,21.575,2,3,2,1.034693814718646,I,I,I,I,84000,1500,I,I,I,I,3,3,3,1,16010231
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,96000,1500,R,R,R,R,3,3,1,9,16010232
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,46500,1600,9,9,9,9,3,9,9,9,16010233
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,46500,1600,R,R,R,R,3,3,3,1,16010234
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,60000,1600,9,9,9,9,3,9,9,9,16010235
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,66000,1600,R,R,R,R,3,1,3,1,16010236
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,67000,1600,9,9,9,9,3,9,9,9,16010237
2,201601,7.205263157894737,1,3,9,1.034693814718646,R,R,R,R,70000,1600,9,9,9,9,3,9,9,9,16010238
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,1600,9,9,9,9,3,9,9,9,16010239
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,1600,9,9,9,9,3,9,9,9,16010240
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,70000,1600,I,R,R,R,3,3,3,1,16010241
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,76000,1600,9,9,9,9,3,9,9,9,16010242
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,80000,1600,R,R,R,R,3,3,3,1,16010243
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,86000,1600,9,9,9,9,3,9,9,9,16010244
2,201601,21.575,1,3,9,1.034693814718646,R,I,R,R,86000,1600,9,9,9,9,3,9,9,9,16010245
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,86000,1600,9,9,9,9,3,9,9,9,16010246
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,86000,1600,9,9,9,9,3,9,9,9,16010247
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,120000,1600,R,R,R,R,3,1,3,1,16010248
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,60000,1700,9,9,9,9,3,9,9,9,16010249
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,60000,1700,R,R,R,R,3,3,3,1,16010250
2,201601,4.681818181818182,1,3,9,1.034693814718646,R,R,R,R,62000,1700,9,9,9,9,3,9,9,9,16010251
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,62000,1700,9,9,9,9,3,9,9,9,16010252
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,1700,9,9,9,9,3,9,9,9,16010253
2,201601,21.575,2,3,1,1.034693814718646,R,R,R,R,81000,1700,R,R,R,R,3,3,1,9,16010254
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,84000,1700,R,R,R,R,3,1,3,1,16010255
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,83000,1800,9,9,9,9,3,9,9,9,16010256
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,93000,1800,9,9,9,9,3,9,9,9,16010257
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,97000,1800,R,R,R,R,3,3,1,9,16010258
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,60000,1900,9,9,9,9,3,9,9,9,16010259
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,66000,1900,R,R,R,R,3,3,3,1,16010260
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,66000,1900,R,R,R,R,3,3,3,1,16010261
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,69000,1900,R,R,R,R,3,3,3,1,16010262
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,83000,1900,R,R,R,R,3,3,3,1,16010263
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,84000,1900,R,R,R,R,3,3,3,1,16010264
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,90000,1900,9,9,9,9,3,9,9,9,16010265
2,201601,21.575,2,3,2,1.034693814718646,I,I,I,I,97000,1900,I,I,I,I,3,1,3,1,16010266
2,201601,21.575,2,3,2,1.034693814718646,I,I,I,I,97000,1900,I,I,I,I,3,3,3,1,16010267
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2000,9,9,9,9,3,9,9,9,16010268
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,78000,2000,R,R,R,R,3,3,3,1,16010269
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,94000,2000,9,9,9,9,3,9,9,9,16010270
2,201601,21.575,2,3,1,1.034693814718646,R,R,I,I,94000,2000,R,R,R,R,3,3,3,1,16010271
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,100000,2000,9,9,9,9,3,9,9,9,16010272
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,102000,2000,9,9,9,9,3,9,9,9,16010273
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,102000,2000,R,R,R,R,3,3,3,1,16010274
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,117000,2000,R,R,R,R,3,3,3,1,16010275
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2100,9,9,9,9,3,9,9,9,16010276
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2100,9,9,9,9,3,9,9,9,16010277
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2100,9,9,9,9,3,9,9,9,16010278
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2100,9,9,9,9,3,9,9,9,16010279
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2100,9,9,9,9,3,9,9,9,16010280
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,70000,2100,9,9,9,9,3,9,9,9,16010281
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,73000,2100,9,9,9,9,3,9,9,9,16010282
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,77000,2100,R,R,R,R,3,3,3,1,16010283
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,78000,2100,R,R,R,R,3,3,3,1,16010284
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,79000,2100,R,R,R,R,3,3,3,1,16010285
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,82000,2100,9,9,9,9,3,9,9,9,16010286
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,85000,2100,9,9,9,9,3,9,9,9,16010287
2,201601,21.575,1,3,9,1.034693814718646,R,I,R,R,104000,2100,9,9,9,9,3,9,9,9,16010288
2,201601,21.575,1,3,9,1.034693814718646,R,I,R,R,104000,2100,9,9,9,9,3,9,9,9,16010289
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,104000,2100,9,9,9,9,3,9,9,9,16010290
2,201601,21.575,1,3,9,1.034693814718646,R,I,I,I,104000,2100,9,9,9,9,3,9,9,9,16010291
2,201601,21.575,2,3,2,1.034693814718646,I,I,I,I,104000,2100,I,I,I,I,3,1,1,9,16010292
2,201601,21.575,2,3,2,1.034693814718646,I,I,I,I,104000,2100,I,I,I,I,3,3,1,9,16010293
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,94000,2200,9,9,9,9,3,9,9,9,16010294
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,104000,2200,R,R,R,R,3,3,1,9,16010295
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,75000,2500,R,R,R,R,3,3,3,1,16010296
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,87000,2500,9,9,9,9,3,9,9,9,16010297
2,201601,21.575,2,3,2,1.034693814718646,R,R,R,R,100000,2500,R,R,R,R,1,3,3,1,16010298
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,115000,2500,9,9,9,9,3,9,9,9,16010299
2,201601,21.575,2,3,1,1.034693814718646,R,R,R,R,120000,2500,R,R,R,R,3,1,1,9,16010300
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,99000,2500,9,9,9,9,3,9,9,9,16010301
2,201601,21.575,1,3,9,1.034693814718646,R,R,R,R,104000,2500,9,9,9,9,3,9,9,9,16010302
2,201601,21.575,2,3,3,1.034693814718646,R,R,R,R,115000,2500,R,R,R,R,3,3,3,1,16010303
2,201601,21.575,1,3,9,1.034693814718646,I,I,I,I,140300,2500,9,9,9,9,3,9,9,9,16010304
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,R,R,R,60000,600,R,R,R,R,1,1,2,1,16010305
1,201601,8.716666666666667,1,4,9,1.0000365284384733,I,I,I,I,34000,700,9,9,9,9,1,9,9,9,16010306
1,201601,9.363636363636363,2,4,2,1.0000365284384733,I,I,I,I,34000,700,I,I,I,I,1,1,3,1,16010307
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,R,R,R,36000,700,R,R,R,R,1,3,3,1,16010308
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,R,R,R,52000,700,R,R,R,R,1,1,3,1,16010309
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,R,R,R,78000,700,R,R,R,R,1,1,2,1,16010310
1,201601,14.410526315789474,1,4,9,1.0000365284384733,R,R,R,R,40000,800,9,9,9,9,1,9,9,9,16010311
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,9,R,R,9,900,R,R,R,R,3,1,1,9,16010312
1,201601,14.410526315789474,1,4,9,1.0000365284384733,R,R,R,R,39000,900,9,9,9,9,3,9,9,9,16010313
1,201601,14.410526315789474,1,4,9,1.0000365284384733,I,I,I,I,42000,900,9,9,9,9,3,9,9,9,16010314
1,201601,14.410526315789474,1,4,9,1.0000365284384733,R,R,R,R,29500,1100,9,9,9,9,3,9,9,9,16010315
1,201601,14.410526315789474,1,4,9,1.0000365284384733,I,I,I,I,52000,1200,9,9,9,9,3,9,9,9,16010316
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,R,R,R,60000,1200,R,R,R,R,3,1,3,1,16010317
1,201601,14.410526315789474,2,4,2,1.0000365284384733,R,R,R,R,81000,1200,R,R,R,R,3,1,3,1,16010318
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,67000,900,I,I,I,I,1,1,1,9,16010319
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,78000,900,R,R,R,R,1,3,1,9,16010320
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,58000,1100,R,R,R,R,3,1,2,1,16010321
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,72000,1100,I,I,I,I,1,3,3,1,16010322
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,74000,1100,R,R,R,R,1,1,3,1,16010323
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,80000,1100,9,9,9,9,3,9,9,9,16010324
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,94000,1100,R,R,R,R,1,1,2,1,16010325
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,9,R,R,9,1200,R,R,R,R,3,1,1,9,16010326
2,201601,7.205263157894737,2,4,3,1.034693814718646,R,R,R,R,47100,1200,R,R,R,R,3,1,1,9,16010327
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,47100,1200,R,R,R,R,3,3,3,1,16010328
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,47100,1200,R,R,R,R,3,1,3,1,16010329
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,55000,1200,9,9,9,9,3,9,9,9,16010330
2,201601,7.205263157894737,2,4,1,1.034693814718646,I,I,I,I,73000,1200,I,I,I,I,3,1,2,1,16010331
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,I,I,I,74000,1200,9,9,9,9,3,9,9,9,16010332
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,74000,1200,R,R,R,R,1,1,3,1,16010333
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,74000,1200,R,R,R,R,3,1,3,1,16010334
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,75000,1200,I,I,I,I,3,1,3,1,16010335
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,76000,1200,I,I,I,I,3,1,2,1,16010336
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,I,I,I,76000,1200,I,R,I,I,1,1,3,1,16010337
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,85000,1200,R,R,R,R,1,1,3,1,16010338
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,230600,1200,9,9,9,9,3,9,9,9,16010339
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,47100,1300,9,9,9,9,3,9,9,9,16010340
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,69000,1300,R,R,R,R,3,1,3,1,16010341
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,79000,1300,I,I,I,I,3,1,1,9,16010342
2,201601,7.205263157894737,2,4,3,1.034693814718646,I,I,I,I,79000,1300,I,I,I,I,3,3,1,9,16010343
2,201601,7.205263157894737,2,4,3,1.034693814718646,R,R,R,R,85000,1300,R,I,I,I,3,1,2,1,16010344
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,95000,1300,9,9,9,9,3,9,9,9,16010345
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,99000,1300,R,R,R,R,3,1,3,1,16010346
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,144000,1300,R,R,R,R,3,1,2,1,16010347
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,81000,1400,I,I,I,I,1,1,3,1,16010348
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,93000,1400,R,R,R,R,1,3,1,9,16010349
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,98000,1400,R,R,R,R,3,1,3,1,16010350
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,66000,1500,R,R,R,R,3,3,3,1,16010351
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,85000,1500,9,9,9,9,3,9,9,9,16010352
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,150000,1500,R,R,R,R,3,1,3,1,16010353
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,170000,1500,R,R,R,R,3,1,2,1,16010354
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,170000,1500,R,R,R,R,1,1,3,1,16010355
2,201601,7.205263157894737,2,4,3,1.034693814718646,R,R,R,R,85000,1600,R,R,R,R,1,3,3,1,16010356
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,I,R,R,86000,1600,9,9,9,9,1,9,9,9,16010357
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,I,I,I,86000,1600,9,9,9,9,1,9,9,9,16010358
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,87000,1600,R,R,R,R,3,3,1,9,16010359
2,201601,7.205263157894737,2,4,1,1.034693814718646,I,I,I,I,88000,1600,I,I,I,I,3,1,1,9,16010360
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,88000,1600,R,R,I,I,1,1,3,1,16010361
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,90000,1600,R,R,R,R,3,3,1,9,16010362
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,91000,1600,R,R,R,R,3,3,3,1,16010363
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,108000,1600,R,R,R,R,1,1,2,1,16010364
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,I,I,111000,1600,I,R,R,R,3,3,3,1,16010365
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,135000,1600,R,R,R,R,3,3,1,9,16010366
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,170000,1600,R,R,R,R,1,1,3,1,16010367
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,230600,1600,9,9,9,9,3,9,9,9,16010368
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,230600,1600,9,9,9,9,3,9,9,9,16010369
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,64000,1700,R,R,R,R,3,3,3,1,16010370
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,67000,1700,R,R,R,R,3,3,1,9,16010371
2,201601,7.205263157894737,2,4,3,1.034693814718646,R,I,R,R,90000,1700,R,R,R,R,1,1,3,1,16010372
2,201601,7.205263157894737,2,4,1,1.034693814718646,I,I,I,I,91000,1700,I,I,I,I,1,3,1,9,16010373
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,I,I,I,92000,1700,9,9,9,9,3,9,9,9,16010374
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,I,R,R,92000,1700,R,R,R,R,3,1,2,1,16010375
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,127000,1700,I,I,R,R,1,3,1,9,16010376
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,70000,1800,R,R,R,R,3,3,1,9,16010377
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,94000,1800,I,I,I,I,3,3,1,9,16010378
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,95000,1800,R,R,R,R,3,1,2,1,16010379
2,201601,7.205263157894737,2,4,3,1.034693814718646,R,R,I,I,115000,1900,I,I,I,I,3,1,3,1,16010380
2,201601,7.205263157894737,2,4,1,1.034693814718646,R,R,R,R,163000,1900,R,R,R,R,3,3,1,9,16010381
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,R,R,R,60000,2000,9,9,9,9,3,9,9,9,16010382
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,70000,2000,R,R,R,R,3,3,2,1,16010383
2,201601,7.205263157894737,2,4,2,1.034693814718646,I,I,I,I,102000,2000,I,I,I,I,3,1,2,1,16010384
2,201601,7.205263157894737,2,4,2,1.034693814718646,R,R,R,R,125000,2300,R,R,R,R,3,3,2,1,16010385
2,201601,7.205263157894737,1,4,9,1.034693814718646,R,I,I,I,124000,2300,9,9,9,9,3,9,9,9,16010386
2,201601,4.681818181818182,2,4,2,1.034693814718646,I,I,I,I,141000,2300,I,I,I,I,3,1,3,1,16010387
1,201601,14.410526315789474,3,5,9,1.0000365284384733,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16010388
2,201601,21.575,3,5,9,1.034693814718646,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16010389
2,201601,7.205263157894737,3,5,9,1.034693814718646,I,9,9,9,9,9,9,9,9,9,9,9,9,9,16010390
2,201601,21.575,3,5,9,1.034693814718646,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16010391
2,201601,21.575,3,5,9,1.034693814718646,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16010392
2,201601,7.205263157894737,3,5,9,1.034693814718646,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16010393
3,201601,4.803508771929825,3,5,9,1.034693814718646,R,9,9,9,9,9,9,9,9,9,9,9,9,9,16010394
3,201601,4.803508771929825,1,5,9,1.034693814718646,I,I,I,I,74000,1200,9,9,9,9,3,9,9,9,16010395
3,201601,14.383333333333333,2,5,1,1.034693814718646,R,R,I,I,310500,1200,R,R,R,R,3,3,1,9,16010396
3,201601,3.6026315789473684,2,5,2,1.034693814718646,I,I,I,I,88000,1600,I,I,I,I,1,1,1,9,16010397
3,201601,14.383333333333333,2,5,3,1.034693814718646,R,R,R,R,146000,1900,R,R,R,R,3,1,2,1,16010398
3,201601,4.803508771929825,2,5,2,1.034693814718646,R,R,R,R,156000,2200,R,R,R,R,3,3,1,9,16010399
3,201601,4.803508771929825,2,5,1,1.034693814718646,R,R,R,R,139000,2400,R,R,R,R,3,3,3,1,16010400
3,201601,3.6026315789473684,2,5,1,1.034693814718646,R,R,R,R,237000,2700,R,R,R,R,3,3,1,9,16010401
3,201601,14.383333333333333,2,5,2,1.034693814718646,R,R,R,R,128000,2900,R,R,R,R,3,3,3,1,16010402
3,201601,4.803508771929825,1,5,9,1.034693814718646,R,R,R,R,187000,3300,9,9,9,9,3,9,9,9,16010403
3,201601,4.803508771929825,2,5,3,1.034693814718646,R,R,R,R,200000,3400,R,R,R,R,3,3,1,9,16010404
3,201601,14.383333333333333,1,5,9,1.034693814718646,R,R,R,R,130000,3800,9,9,9,9,3,9,9,9,16010405
1,201602,7.65,2,1,2,0.8431341391987374,R,R,R,R,48000,900,R,R,R,R,3,1,1,9,16020001
1,201602,7.65,2,1,2,0.8431341391987374,R,R,R,R,48000,900,R,R,R,R,3,1,1,9,16020002
1,201602,7.65,1,1,9,0.8431341391987374,R,R,R,R,47000,1000,9,9,9,9,3,9,9,9,16020003
1,201602,7.65,2,1,3,0.8431341391987374,R,R,I,I,101100,1000,I,R,I,R,3,1,1,9,16020004
1,201602,7.65,1,1,9,0.8431341391987374,I,I,I,I,43000,1100,9,9,9,9,3,9,9,9,16020005
1,201602,7.65,1,1,9,0.8431341391987374,I,I,I,I,45000,1100,9,9,9,9,3,9,9,9,16020006
1,201602,7.65,1,1,9,0.8431341391987374,I,I,I,I,45000,1100,9,9,9,9,3,9,9,9,16020007
1,201602,7.65,2,1,2,0.8431341391987374,I,I,I,I,45000,1100,I,I,I,I,3,1,3,1,16020008
1,201602,7.65,2,1,2,0.8431341391987374,I,I,I,I,45000,1100,I,I,I,I,3,1,3,1,16020009
1,201602,7.65,1,1,9,0.8431341391987374,R,R,R,R,50000,1100,9,9,9,9,3,9,9,9,16020010
1,201602,7.65,1,1,9,0.8431341391987374,R,I,I,I,47000,1200,9,9,9,9,3,9,9,9,16020011
1,201602,7.65,2,1,2,0.8431341391987374,I,I,I,I,47000,1200,I,I,I,I,3,1,3,1,16020012
1,201602,7.65,1,1,9,0.8431341391987374,R,R,R,R,56000,1200,9,9,9,9,3,9,9,9,16020013
1,201602,7.65,2,1,2,0.8431341391987374,R,R,R,R,56000,1200,R,R,R,R,3,1,1,9,16020014
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,59000,1100,9,9,9,9,3,9,9,9,16020015
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,73000,1100,9,9,9,9,3,9,9,9,16020016
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,78000,1100,9,9,9,9,3,9,9,9,16020017
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,79000,1100,9,9,9,9,1,9,9,9,16020018
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,80000,1100,9,9,9,9,3,9,9,9,16020019
2,201602,3.825,2,1,1,1.0698260083360283,I,I,I,I,81000,1100,I,I,I,I,1,3,3,1,16020020
2,201602,3.825,2,1,1,1.0698260083360283,R,R,R,R,118000,1100,R,R,R,R,3,3,1,9,16020021
2,201602,3.825,2,1,1,1.0698260083360283,R,R,R,R,120000,1100,R,R,R,R,1,1,1,9,16020022
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,125000,1100,9,9,9,9,3,9,9,9,16020023
2,201602,3.825,2,1,3,1.0698260083360283,R,R,R,R,239100,1100,R,R,R,R,1,1,1,9,16020024
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,51900,1300,9,9,9,9,3,9,9,9,16020025
2,201602,3.825,2,1,2,1.0698260083360283,R,R,R,R,68000,1300,R,R,R,R,3,1,1,9,16020026
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,69000,1300,9,9,9,9,3,9,9,9,16020027
2,201602,3.825,2,1,2,1.0698260083360283,R,I,R,R,85000,1300,R,R,R,R,3,1,3,1,16020028
2,201602,3.825,2,1,2,1.0698260083360283,I,I,I,I,85000,1300,I,I,I,I,3,3,1,9,16020029
2,201602,3.825,2,1,3,1.0698260083360283,I,I,I,I,85000,1300,I,I,I,I,3,1,3,1,16020030
2,201602,3.825,2,1,3,1.0698260083360283,R,R,R,R,94000,1300,R,R,R,R,3,1,2,1,16020031
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,51900,1400,9,9,9,9,3,9,9,9,16020032
2,201602,3.825,2,1,2,1.0698260083360283,I,I,I,I,85000,1400,I,I,I,I,3,1,3,1,16020033
2,201602,3.825,2,1,2,1.0698260083360283,R,R,R,R,51900,1500,R,R,R,R,3,3,3,1,16020034
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,84000,1500,9,9,9,9,3,9,9,9,16020035
2,201602,3.825,2,1,2,1.0698260083360283,R,I,I,I,89000,1500,I,I,I,I,3,1,3,1,16020036
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,95000,1500,9,9,9,9,3,9,9,9,16020037
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,69000,1600,9,9,9,9,3,9,9,9,16020038
2,201602,3.825,2,1,2,1.0698260083360283,R,R,R,R,79000,1600,R,R,R,R,3,1,3,1,16020039
2,201602,3.825,2,1,1,1.0698260083360283,R,R,R,R,83000,1600,R,R,R,R,3,3,3,1,16020040
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,85000,1600,9,9,9,9,3,9,9,9,16020041
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,94000,1600,9,9,9,9,3,9,9,9,16020042
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,94000,1600,9,9,9,9,3,9,9,9,16020043
2,201602,3.825,2,1,2,1.0698260083360283,R,I,R,R,94000,1600,I,R,R,R,1,1,3,1,16020044
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,150000,1600,9,9,9,9,3,9,9,9,16020045
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,80000,1700,9,9,9,9,3,9,9,9,16020046
2,201602,3.825,2,1,2,1.0698260083360283,R,R,R,R,85000,1700,R,R,R,R,3,3,3,1,16020047
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,90000,1700,9,9,9,9,3,9,9,9,16020048
2,201602,3.825,2,1,3,1.0698260083360283,R,I,R,R,97000,1700,R,R,R,R,1,1,2,1,16020049
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,98000,1700,9,9,9,9,3,9,9,9,16020050
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,98000,1700,9,9,9,9,3,9,9,9,16020051
2,201602,3.825,2,1,2,1.0698260083360283,I,I,I,I,98000,1700,I,I,I,I,3,3,2,1,16020052
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,94000,1800,9,9,9,9,3,9,9,9,16020053
2,201602,3.825,1,1,9,1.0698260083360283,I,I,I,I,102000,1800,9,9,9,9,3,9,9,9,16020054
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,153000,1800,9,9,9,9,1,9,9,9,16020055
2,201602,3.825,1,1,9,1.0698260083360283,R,R,R,R,187000,1800,9,9,9,9,1,9,9,9,16020056
2,201602,3.825,2,1,2,1.0698260083360283,R,R,R,R,123000,2000,R,R,R,R,3,1,3,1,16020057
2,201602,3.825,2,1,2,1.0698260083360283,R,R,R,R,97000,2000,R,R,R,R,3,3,3,1,16020058
1,201602,10.054545454545455,2,2,2,0.8431341391987374,R,R,R,R,27800,700,R,R,R,R,1,1,3,1,16020059
1,201602,10.054545454545455,2,2,2,0.8431341391987374,R,R,R,R,27800,700,R,R,R,R,1,3,3,1,16020060
