SQFT,weight,shipmonth,status,SECTIONS,LOCREGIN,TITLED,wgtadj,controlid,jstatus,jprice,jsqft,jbedroom,price,jtitle,jlocation,jfoundation,jsecured,bedrooms,location,foundation,secured
1080,10.283333333333333,201505,2,1,1,2,0.9048536521722522,1505056,R,R,R,R,56600,R,R,R,R,1,1,3,1
896,10.283333333333333,201505,2,1,1,2,0.9048536521722522,1505057,R,R,R,R,42700,R,R,R,R,1,3,3,1
704,10.283333333333333,201505,2,1,1,3,0.9048536521722522,1505058,R,I,I,I,36600,R,R,R,R,1,1,2,1
704,10.283333333333333,201505,2,1,1,2,0.9048536521722522,1505059,R,I,R,R,36600,R,R,R,R,1,1,3,1
1300,10.283333333333333,201505,2,1,1,3,0.9048536521722522,1505060,R,I,R,R,51300,R,R,R,R,3,1,3,1
1300,10.283333333333333,201505,2,1,1,2,0.9048536521722522,1505061,R,I,R,R,51300,R,R,R,R,3,1,3,1
960,10.283333333333333,201505,2,1,1,1,0.9048536521722522,1505062,R,R,R,R,39000,R,R,R,R,1,1,3,1
924,10.283333333333333,201505,2,1,1,1,0.9048536521722522,1505063,R,R,R,R,31400,R,R,R,R,3,1,3,1
1312,10.283333333333333,201505,2,1,3,2,0.9048536521722522,1505064,I,I,I,I,52100,I,I,I,I,3,3,3,1
1152,42.75,201505,2,1,3,2,0.9048536521722522,1505065,I,I,I,I,48000,I,I,I,I,3,3,3,1
1152,42.75,201505,2,1,3,2,0.9048536521722522,1505066,I,I,I,I,48000,I,I,I,I,3,3,3,1
924,42.75,201505,2,1,3,2,0.9048536521722522,1505067,R,R,R,R,30000,R,R,R,R,3,3,3,1
1216,42.75,201505,2,1,3,2,0.9048536521722522,1505068,R,R,R,R,36900,R,R,R,R,3,3,3,1
1400,42.75,201505,2,1,3,2,0.9048536521722522,1505069,R,R,R,R,68800,R,R,R,R,3,3,3,1
1296,42.75,201505,2,1,3,2,0.9048536521722522,1505070,R,R,R,R,53900,R,R,R,R,3,3,3,1
1216,42.75,201505,2,1,3,2,0.9048536521722522,1505071,R,R,R,R,59900,I,R,R,R,3,3,3,1
1056,10.454545454545455,201505,2,1,2,3,0.9048536521722522,1505072,I,I,I,I,45600,I,I,I,I,3,1,3,1
1280,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505073,R,R,R,R,43100,R,R,R,R,3,1,3,1
952,10.283333333333333,201505,2,1,1,2,0.9048536521722522,1505074,R,R,R,R,41200,R,R,R,R,3,1,1,9
672,10.283333333333333,201505,2,1,1,2,0.9048536521722522,1505075,R,R,R,R,39900,I,I,I,R,1,1,1,9
924,42.75,201505,2,1,3,1,0.9048536521722522,1505076,R,R,R,R,59000,R,R,R,R,3,1,1,9
980,42.75,201505,2,1,3,2,0.9048536521722522,1505077,R,R,R,R,42000,R,R,R,R,1,1,1,9
960,10.454545454545455,201505,2,1,2,1,0.9048536521722522,1505078,I,I,I,I,43100,I,I,I,I,1,3,1,9
960,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505079,R,R,R,R,41000,R,R,R,R,1,3,1,9
1216,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505080,I,I,I,I,49600,I,I,I,I,3,1,1,9
1216,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505081,R,R,R,R,47500,R,R,R,R,3,1,1,9
1216,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505082,R,R,R,R,46300,R,R,R,R,3,1,1,9
840,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505083,R,R,R,R,36800,R,R,R,R,1,3,1,9
1312,42.75,201505,2,1,3,2,0.9048536521722522,1505084,I,I,I,I,52100,I,I,I,I,3,3,1,9
1216,42.75,201505,2,1,3,2,0.9048536521722522,1505085,R,R,R,R,48900,R,R,I,R,3,3,1,9
1168,10.454545454545455,201505,2,1,2,2,0.9048536521722522,1505086,R,R,R,R,35000,R,R,R,R,1,3,1,9
1280,42.75,201505,1,1,3,9,0.9048536521722522,1505087,R,R,R,R,49100,9,9,9,9,3,9,9,9
728,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505088,R,R,R,R,45900,9,9,9,9,1,9,9,9
896,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505089,R,R,R,R,47300,9,9,9,9,1,9,9,9
960,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505090,R,R,R,R,42900,9,9,9,9,1,9,9,9
858,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505091,R,R,R,R,37000,9,9,9,9,1,9,9,9
1216,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505092,R,R,R,R,48600,9,9,9,9,3,9,9,9
1400,42.75,201505,1,1,3,9,0.9048536521722522,1505093,R,R,R,R,55000,9,9,9,9,3,9,9,9
704,42.75,201505,1,1,3,9,0.9048536521722522,1505094,R,R,R,R,46900,9,9,9,9,1,9,9,9
1312,42.75,201505,1,1,3,9,0.9048536521722522,1505095,R,R,R,R,47000,9,9,9,9,3,9,9,9
1280,42.75,201505,1,1,3,9,0.9048536521722522,1505096,R,R,R,R,68800,9,9,9,9,3,9,9,9
1152,42.75,201505,1,1,3,9,0.9048536521722522,1505097,R,R,R,R,49000,9,9,9,9,3,9,9,9
960,42.75,201505,1,1,3,9,0.9048536521722522,1505098,R,R,R,R,45000,9,9,9,9,3,9,9,9
1292,42.75,201505,1,1,3,9,0.9048536521722522,1505099,R,R,R,R,49500,9,9,9,9,3,9,9,9
1312,42.75,201505,1,1,3,9,0.9048536521722522,1505100,R,R,R,R,49600,9,9,9,9,3,9,9,9
1216,42.75,201505,1,1,3,9,0.9048536521722522,1505101,R,R,R,R,49800,9,9,9,9,3,9,9,9
960,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505102,R,R,R,R,30900,9,9,9,9,3,9,9,9
1216,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505103,R,R,R,R,39900,9,9,9,9,3,9,9,9
1216,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505104,R,R,R,R,41900,9,9,9,9,3,9,9,9
1184,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505105,R,R,R,R,26700,9,9,9,9,3,9,9,9
1216,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505106,R,R,R,R,41900,9,9,9,9,3,9,9,9
784,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505107,R,R,R,R,34000,9,9,9,9,1,9,9,9
1056,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505108,R,R,R,R,42900,9,9,9,9,3,9,9,9
1056,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505109,R,R,R,R,30900,9,9,9,9,1,9,9,9
1064,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505110,R,R,R,R,38900,9,9,9,9,3,9,9,9
980,10.283333333333333,201505,1,1,1,9,0.9048536521722522,1505111,R,R,R,R,64500,9,9,9,9,1,9,9,9
1280,42.75,201505,1,1,3,9,0.9048536521722522,1505112,I,I,I,I,51300,9,9,9,9,3,9,9,9
1312,42.75,201505,1,1,3,9,0.9048536521722522,1505113,I,I,I,I,52100,9,9,9,9,3,9,9,9
896,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505114,I,I,I,I,41500,9,9,9,9,1,9,9,9
1216,15.368421052631579,201505,1,1,4,9,0.9048536521722522,1505115,I,I,I,I,49600,9,9,9,9,3,9,9,9
704,42.75,201505,1,1,3,9,0.9048536521722522,1505116,I,I,I,I,36600,9,9,9,9,1,9,9,9
1280,42.75,201505,1,1,3,9,0.9048536521722522,1505117,R,I,R,R,51300,9,9,9,9,3,9,9,9
924,42.75,201505,1,1,3,9,0.9048536521722522,1505118,R,I,R,R,42200,9,9,9,9,3,9,9,9
924,42.75,201505,1,1,3,9,0.9048536521722522,1505119,I,I,I,I,42200,9,9,9,9,3,9,9,9
1216,42.75,201505,1,1,3,9,0.9048536521722522,1505120,I,I,I,I,49600,9,9,9,9,3,9,9,9
672,10.283333333333333,201505,1,1,1,9,0.9048536521722522,1505121,I,I,I,I,35800,9,9,9,9,1,9,9,9
840,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505122,I,I,I,I,40100,9,9,9,9,1,9,9,9
1064,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505123,I,I,I,I,45800,9,9,9,9,3,9,9,9
700,10.454545454545455,201505,1,1,2,9,0.9048536521722522,1505124,I,I,I,I,26700,9,9,9,9,1,9,9,9
9,10.454545454545455,201505,3,1,5,9,0.9048536521722522,1505125,R,9,9,9,9,9,9,9,9,9,9,9,9
9,42.75,201505,3,1,5,9,0.9048536521722522,1505126,I,9,9,9,9,9,9,9,9,9,9,9,9
1848,21.375,201505,2,2,3,2,1.025661997750741,1505127,R,R,R,R,78300,R,R,R,R,3,3,3,1
1904,21.375,201505,2,2,3,2,1.025661997750741,1505128,R,R,R,R,84800,R,R,R,R,3,3,2,1
2600,21.375,201505,2,2,3,2,1.025661997750741,1505129,R,R,R,R,94100,R,R,R,R,3,3,3,1
2240,21.375,201505,2,2,3,2,1.025661997750741,1505130,R,R,R,R,102000,R,R,R,R,3,3,3,1
2176,21.375,201505,2,2,3,2,1.025661997750741,1505131,R,R,R,R,71200,R,R,R,R,3,3,3,1
